state_name,state_name_slug,state_code,state_code_slug,district,at_large,vacant,bioguide,thomas,govtrack,opensecrets,votesmart,fec,maplight,wikidata,google_entity_id,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,religion,openly_lgbtq,date_of_birth,entered_office,term_end,biography,phone,fax,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,website,contact_page,facebook_url,twitter_handle,twitter_url,photo_url
"South Carolina","south-carolina","SC","sc","4","false","false","G000566","2058","412473","N00030880","121782","H0SC04257","1478","Q1822266","kg:/m/0c3x3rz","representative","republican","Trey Gowdy","trey-gowdy","Trey",,"Gowdy",,,"CHRAY GOW-dee [OW as in cow]","male","white-american","southern-baptist","no","1964-08-22","2011-01-05","2019-01-03","Trey Gowdy, a Representative from South Carolina; born in Greenville, Greenville County, S.C., August 22, 1964; graduated from Spartanburg High School, Spartanburg, S.C., 1982; B.A., Baylor University, Waco, Texas, 1986; J.D., University of South Carolina School of Law, Columbia, S.C., 1989; lawyer, private practice; clerk, South Carolina Court of Appeals; clerk, United States District Court; assistant U. S. attorney, district of South Carolina, 1994-2000; solicitor, Seventh Judicial Circuit, 2001-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present); chair, Select Committee on the Events Surrounding the 2012 Terrorist Attack in Benghazi (One Hundred Thirteenth Congress).","202-225-6030","202-226-1177","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://gowdyforms.house.gov","https://gowdyforms.house.gov/forms/writeyourrep/","https://www.facebook.com/RepTreyGowdy","TGowdySC","https://twitter.com/TGowdySC","https://cdn.civil.services/us-house/headshots/512x512/trey-gowdy.jpg"
"South Carolina","south-carolina","SC","sc","5","false","false",,,"412738","N00027783","47930","H8SC05158","2248","Q7287914",,"representative","republican","Ralph Norman","ralph-norman","Ralph","Warren","Norman","Jr.",,"RALF NOR-men","male","white-american","presbyterian","no","1953-06-20","2017-06-26","2019-01-03","Ralph Norman was born in York County, South Carolina, and currently resides in Rock Hill, where he is a real estate developer at the Warren Norman Company, a business founded by and named after Norman's father. He and his wife, Elaine have 4 children and 15 grandchildren.","202-225-5501",,"38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://norman.house.gov/","https://norman.house.gov/contact","https://www.facebook.com/RepRalphNorman/","RepRalphNorman","https://twitter.com/RepRalphNorman","https://cdn.civil.services/us-house/headshots/512x512/ralph-norman.jpg"
"South Carolina","south-carolina","SC","sc","6","false","false","C000537","208","400075","N00002408","27066","H2SC02042","192","Q1289889","kg:/m/03c469","assistant-democratic-leader","democrat","James Clyburn","james-clyburn","James","E.","Clyburn",,,"JAYMZ KLAHY-bern","male","african-american","african-methodist","no","1940-07-21","1993-01-05","2019-01-03","James Clyburn, (relative of George Washington Murray), a Representative from South Carolina; born in Sumter, Sumter County, S.C., July 21, 1940; graduated from Mather Academy, Camden, S.C., 1957; B.S., South Carolina State University, Orangeburg, S.C., 1961; teacher; employment counselor, South Carolina state employment security commission, 1965-1966; director, Charleston County, S.C., neighborhood youth corps and new careers projects, 1966-1968; executive director, South Carolina state commission for farm workers, 1968-1971; staff, Governor John C. West of South Carolina, 1971-1974; South Carolina human affairs commissioner, 1974-1992; elected as a Democrat to the One Hundred Third and to the twelve succeeding Congresses (January 3, 1993-present); chair, House Democratic Caucus (One Hundred Ninth Congress); majority whip (One Hundred Tenth and One Hundred Eleventh Congresses); assistant Democratic leader (One Hundred Twelfth through One Hundred Fifteenth Congresses).","202-225-3315","202-225-2313","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://clyburn.house.gov","https://clyburn.house.gov/contact-me/email-me","https://www.facebook.com/jameseclyburn","Clyburn","https://twitter.com/Clyburn","https://cdn.civil.services/us-house/headshots/512x512/james-clyburn.jpg"
"South Carolina","south-carolina","SC","sc","7","false","false","R000597","2160","412572","N00033832","132382","H2SC07066","1796","Q3956858","kg:/m/03wg1mb","representative","republican","Tom Rice","tom-rice","Tom",,"Rice",,,"TAHM RICE","male","white-american","episcopalian","no","1957-08-04","2013-01-03","2019-01-03","Tom Rice, a Representative from South Carolina; born in Myrtle Beach, Horry County, S.C., August 4, 1957; B.S., University of South Carolina, Columbia, S.C., 1979; M.A., University of South Carolina, Columbia, S.C., 1982; J.D., University of South Carolina, Columbia, S.C., 1982; lawyer, private practice; accountant; chairman of the Horry County, S.C., council, 2010-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-present).","202-225-9895","202-225-9690","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://tomriceforms.house.gov","http://tomriceforms.house.gov/contact/","https://www.facebook.com/reptomrice","RepTomRice","https://twitter.com/RepTomRice","https://cdn.civil.services/us-house/headshots/512x512/tom-rice.jpg"
"South Dakota","south-dakota","SD","sd",,"true","false","N000184","2060","412475","N00032022","58189","H0SD00054","1480","Q465749","kg:/m/0c3xgn9","representative","republican","Kristi Noem","kristi-noem","Kristi",,"Noem",,,"KRISS-tee NOHM","female","white-american","evangelical","no","1971-11-30","2011-01-05","2019-01-03","Kristi Noem, a Representative from South Dakota; born in Watertown, Codington County, S.Dak., November 30, 1971; graduated from Hamlin High School, Hayti, S.Dak., 1990; attended Mount Marty College, Yankton, S.Dak.; attended Northern State University, Aberdeen, S.Dak., 1990-1992; B.A., South Dakota State University, Brookings, S.Dak., 2011; farmer; rancher; member of the South Dakota state house of representatives, 2007-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-2801","202-225-5823","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://noem.house.gov","http://noem.house.gov/index.cfm/email-kristi",,"RepKristiNoem","https://twitter.com/RepKristiNoem","https://cdn.civil.services/us-house/headshots/512x512/kristi-noem.jpg"
"Tennessee","tennessee","TN","tn","1","false","false","R000582","1954","412310","N00028463","65306","H6TN01388","792","Q1665842","kg:/m/04gtg5_","representative","republican","Phil Roe","phil-roe","Phil",,"Roe",,,"FILL ROH","male","white-american","methodist","no","1945-07-21","2009-01-06","2019-01-03","Phil Roe, a Representative from Tennessee, born in Clarksville, Montgomery County, Tenn., July 21, 1945; B.S., Austin Peay State University, Clarksville, Tenn., 1967; M.D., University of Tennessee, Knoxville, Tenn., 1970; United States Army, 1973-1974; physician; unsuccessful candidate for nomination to the One Hundred Tenth Congress in 2006; member of the Johnson City, Tenn., board of commissioners, 2003-2008; vice mayor of Johnson City, Tenn., 2003-2007; Mayor of Johnson City, Tenn., 2007-2009; elected as a Republican to the One Hundred Eleventh and to the four succeeding Congresses (January 3, 2009-present); chair, Committee on Veterans' Affairs (One Hundred Fifteenth Congress).","202-225-6356","202-225-5714","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://roe.house.gov","http://roe.house.gov/contact/","https://www.facebook.com/pages/Dr-Phil-Roe/130725126985966","DrPhilRoe","https://twitter.com/DrPhilRoe","https://cdn.civil.services/us-house/headshots/512x512/phil-roe.jpg"
"Tennessee","tennessee","TN","tn","2","false","false","D000533","322","400116","N00003209","27069","H8TN02069","228","Q653994","kg:/m/0450rl","representative","republican","John Duncan","john-duncan","John","J.","Duncan","Jr.",,"JAHN DUHN-kuhn","male","white-american","presbyterian","no","1947-07-21","1988-11-08","2019-01-03","John Duncan, (son of John James Duncan), a Representative from Tennessee; born in Lebanon, Wilson County, Tenn., July 21, 1947; graduated from Holston High School, Knoxville, Tenn.; B.S., University of Tennessee, Knoxville, Tenn., 1969; J.D., National Law Center, George Washington University, Washington, D.C., 1973; lawyer, private practice; Army National Guard, 1970-1987; United States Army Reserve, 1970-1987; state trial judge, Knox County, Tenn., 1981-1988; elected as a Republican to the One Hundredth Congress, by special election, to fill the vacancy caused by the death of his father, John J. Duncan, and simultaneously elected to the One Hundred First Congress; reelected to the One Hundred Second and to the thirteen succeeding Congresses (November 8, 1988-present).","202-225-5435","202-225-6444","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://duncan.house.gov","https://duncan.house.gov/contact-me/email-me","https://www.facebook.com/CongressmanDuncan","RepJohnDuncanJr","https://twitter.com/RepJohnDuncanJr","https://cdn.civil.services/us-house/headshots/512x512/john-duncan.jpg"
"Tennessee","tennessee","TN","tn","3","false","false","F000459","2061","412476","N00030815","123456","H0TN03254","1481","Q521959","kg:/m/0ddd54f","representative","republican","Chuck Fleischmann","chuck-fleischmann","Chuck",,"Fleischmann",,,"CHUCK FLAHY-shmin","male","white-american","christian","no","1962-10-11","2011-01-05","2019-01-03","Chuck Fleischmann, a Representative from Tennessee; born in Ooltewah, Hamilton County, Tenn., October 11, 1962; B.A., University of Illinois, Urbana-Champaign, Ill., 1983; J.D., University of Tennessee, Knoxville, Tenn., 1986; lawyer, private practice; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-3271","202-225-3494","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://fleischmann.house.gov","https://fleischmann.house.gov/contact-me/email-me","https://www.facebook.com/repchuck","RepChuck","https://twitter.com/RepChuck","https://cdn.civil.services/us-house/headshots/512x512/chuck-fleischmann.jpg"
"Tennessee","tennessee","TN","tn","4","false","false","D000616","2062","412477","N00030957","123473","H0TN04195","1482","Q2260839","kg:/m/09k4h2_","representative","republican","Scott DesJarlais","scott-desjarlais","Scott",,"DesJarlais",,,"SKAHT DAY-zher-lay","male","white-american","episcopalian","no","1964-02-21","2011-01-05","2019-01-03","Scott DesJarlais, a Representative from Tennessee; born in Des Moines, Polk County, Iowa, February 21, 1964; graduated from Brown High School, Sturgis, S.Dak., 1982; B.S., University of South Dakota, Vermillion, S.Dak., 1987; M.D., University of South Dakota, Vermillion, S.Dak., 1991; physician; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present).","202-225-6831","202-226-5172","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://desjarlais.house.gov","https://desjarlais.house.gov/contact/email-me","https://www.facebook.com/ScottDesJarlaisTN04","DesJarlaisTN04","https://twitter.com/DesJarlaisTN04","https://cdn.civil.services/us-house/headshots/512x512/scott-desjarlais.jpg"
"Tennessee","tennessee","TN","tn","5","false","false","C000754","231","400081","N00003132","48891","H2TN05131","196","Q973737","kg:/m/03tm2p","representative","democrat","Jim Cooper","jim-cooper","Jim",,"Cooper",,,"JIM KOO-per [Rhymes with Booker]","male","white-american","episcopalian","no","1954-06-19","1983-01-03","2019-01-03","Jim Cooper, a Representative from Tennessee; born in Nashville, Davidson County, Tenn., June 19, 1954; graduated from Groton School, Groton, Mass., 1972; B.A., University of North Carolina (Morehead Scholar), Chapel Hill, N.C., 1975; M.A., Oxford University (Rhodes Scholar), Oxford, England, 1977; J.D., Harvard University Law School, Cambridge, Mass., 1980; lawyer, private practice; adjunct professor, Vanderbilt University, Nashville, Tenn.; elected as a Democrat to the Ninety-eighth and to the five succeeding Congresses (January 3, 1983-January 3, 1995); was not a candidate for reelection to the One Hundred Fourth Congress in 1994, but was an unsuccessful candidate for election to the United States Senate; investment banker; elected as a Democrat to the One Hundred Eighth and to the seven succeeding Congresses (January 3, 2003-present).","202-225-4311","202-226-1035","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://cooper.house.gov","http://cooper.house.gov/contact","https://www.facebook.com/JimCooper","repjimcooper","https://twitter.com/repjimcooper","https://cdn.civil.services/us-house/headshots/512x512/jim-cooper.jpg"
"Tennessee","tennessee","TN","tn","6","false","false","B001273","2063","412478","N00031539","25292","H0TN06257","1483","Q515935","kg:/m/0cyvxl","representative","republican","Diane Black","diane-black","Diane",,"Black",,,"DIE-ann BLACK","female","white-american","lutheran","no","1951-01-16","2011-01-05","2019-01-03","Diane Black, a Representative from Tennessee; born in Baltimore, Md., January 16, 1951; graduated from Andover High School, Linthicum Heights, Md.; A.S.N., Anne Arundel Community College, Arnold, Md., 1971; B.S.N., Belmont University, Nashville, Tenn., 1992; nurse; nonprofit community organization fundraiser; member of the Tennessee state house of representatives, 1999-2005; member of the Tennessee state senate, 2005-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-present); chair, Committee on Budget (One Hundred Fifteenth Congress).","202-225-4231","202-225-6887","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://black.house.gov","https://black.house.gov/contact-me/email-me","https://www.facebook.com/DianeBlackTN06","RepDianeBlack","https://twitter.com/RepDianeBlack","https://cdn.civil.services/us-house/headshots/512x512/diane-black.jpg"
"Tennessee","tennessee","TN","tn","7","false","false","B001243","1748","400032","N00003105","25186","H2TN06030","151","Q458971","kg:/m/01fnkt","representative","republican","Marsha Blackburn","marsha-blackburn","Marsha",,"Blackburn",,,"MAR-shuh BLACK-burn","female","white-american","presbyterian","no","1952-06-06","2003-01-07","2019-01-03","Marsha Blackburn, a Representative from Tennessee; born in Laurel, Jones County, Miss., June 6, 1952; graduated from Northeast Jones High School, Laurel, Miss.; B.S. Mississippi State University, Starkville, Miss., 1973; business owner; private advocate; unsuccessful candidate for election to the One Hundred Third Congress in 1992; member of the Tennessee state senate, 1998-2002; elected as a Republican to the One Hundred Eighth and to the seven succeeding Congresses (January 3, 2003-present).","202-225-2811","202-225-3004","38.8863235","-77.011373","2436 Rayburn Hob, Washington, DC 20515","2436",,"Rayburn Hob",,,"Washington","DC","20515",,"https://blackburn.house.gov","https://blackburn.house.gov/contactform/","https://www.facebook.com/marshablackburn","MarshaBlackburn","https://twitter.com/MarshaBlackburn","https://cdn.civil.services/us-house/headshots/512x512/marsha-blackburn.jpg"
